label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,intersection_count_grad_cam_pp_0,intersection_count_grad_cam_pp_1,intersection_count_grad_cam_pp_2,intersection_count_grad_cam_pp_3,intersection_count_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_0,union_count_grad_cam_pp_1,union_count_grad_cam_pp_2,union_count_grad_cam_pp_3,union_count_grad_cam_pp_4,union_count_grad_cam_pp_5,intersection_count_grad_cam_0,intersection_count_grad_cam_1,intersection_count_grad_cam_2,intersection_count_grad_cam_3,intersection_count_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_0,union_count_grad_cam_1,union_count_grad_cam_2,union_count_grad_cam_3,union_count_grad_cam_4,union_count_grad_cam_5
0.0,-8.055697441101074,111.64851379394531,0.25447791814804077,29.061059951782227,0.7868102788925171,0.647700846195221,18.14798927307129,611,37,223,15,15,123,22,736,31,162,21,348,15,140,12,140,24,248,0,677,27,103,10,289,15,81,11,81,3,189
0.0,-4.620479106903076,102.26001739501953,0.8567830324172974,27.520692825317383,0.07389597594738007,0.6050541996955872,13.128067016601562,590,22,267,0,16,129,14,690,19,122,6,367,0,100,16,116,45,229,5,643,19,75,3,320,0,53,15,69,11,182
0.0,6.555269718170166,21.67531967163086,19.754711151123047,18.11449432373047,1.7361602783203125,4.360836982727051,0.9564213752746582,260,241,451,6,43,23,39,670,238,651,87,861,4,416,37,453,5,433,17,612,238,593,54,803,4,358,37,395,2,375
0.0,-7.181926250457764,160.15040588378906,2.319049835205078,11.75308609008789,2.69630765914917,1.6804372072219849,42.24032211303711,579,59,60,36,19,271,7,755,55,235,1,236,36,212,18,195,59,447,2,699,54,179,1,180,35,156,16,139,12,391
0.0,-4.095827579498291,6.887636661529541,0.1256522536277771,3.91593599319458,0.02479546144604683,0.225397527217865,5.558201313018799,402,48,275,8,25,266,8,532,48,178,27,405,7,138,24,155,16,396,2,509,48,155,17,382,7,115,24,132,9,373
0.0,3.851931095123291,3.517784833908081,24.693599700927734,3.6396777629852295,6.70169734954834,13.442831039428711,16.908828735351562,477,98,86,40,20,303,8,717,96,338,4,326,40,280,19,260,73,543,0,631,96,252,0,240,32,194,19,174,7,457
0.0,-2.6132802963256836,6.524530410766602,0.021598724648356438,2.3740487098693848,0.022402139380574226,0.09956257045269012,8.224067687988281,305,74,192,0,48,405,12,485,74,254,26,372,0,180,45,228,23,585,9,471,74,240,23,358,0,166,45,214,15,571
0.0,-3.4880545139312744,7.293578147888184,0.046601973474025726,5.5430779457092285,0.059243835508823395,0.03655826672911644,8.101635932922363,403,24,303,0,6,288,2,446,23,67,1,346,0,43,6,49,11,331,2,442,23,63,1,342,0,39,6,45,7,327
0.0,-1.2647536993026733,0.1420644223690033,6.32249066256918e-05,2.5933432579040527,0.003032916458323598,0.0003704804112203419,0.7387382388114929,545,0,244,0,0,235,0,547,0,2,0,246,0,2,0,2,2,237,0,545,0,0,0,244,0,0,0,0,0,235
0.0,-3.818877696990967,4.31273078918457,0.0003990081313531846,7.008736610412598,0.06261010468006134,0.000751446292269975,7.2559685707092285,188,3,571,1,0,261,0,200,3,15,5,583,1,13,0,12,3,273,0,198,3,13,4,581,1,11,0,10,2,271
0.0,-3.2675023078918457,11.769486427307129,0.003663643030449748,23.43090057373047,0.02382085658609867,0.003927803132683039,1.7730934619903564,259,27,683,0,0,55,19,356,27,124,44,780,0,97,0,97,7,152,14,340,27,108,33,764,0,81,0,81,7,136
0.0,-5.598861217498779,7.872928619384766,0.0157982986420393,13.68913459777832,0.04118446260690689,0.010503435507416725,25.05170249938965,175,4,407,0,4,434,0,187,2,16,2,419,0,12,4,16,4,446,0,182,2,11,1,414,0,7,3,11,1,441
0.0,-1.1927647590637207,0.1762923300266266,0.12306171655654907,4.869087219238281,0.15442146360874176,0.00036459407419897616,3.3923373222351074,216,13,518,7,0,270,0,262,13,59,23,564,7,53,0,46,3,316,0,231,5,28,5,533,5,22,0,15,0,285
0.0,-5.724155902862549,27.59737205505371,0.0026963117998093367,26.55165672302246,0.0194785725325346,0.00037016996066085994,0.9034363627433777,302,38,677,0,0,7,0,307,0,43,5,682,0,5,0,5,0,12,0,303,0,39,1,678,0,1,0,1,0,8
0.0,-5.0579352378845215,10.500819206237793,2.905226230621338,6.134231090545654,1.2374714612960815,0.8311110138893127,21.529970169067383,323,106,98,26,30,441,6,542,100,325,8,317,25,245,21,249,59,660,2,478,100,261,5,253,24,181,17,185,7,596
0.0,-3.106828451156616,13.71872329711914,0.7808366417884827,24.170808792114258,0.7956058382987976,0.5913646817207336,2.3263332843780518,456,41,322,32,25,148,5,561,32,146,3,427,30,137,23,130,12,253,3,547,31,132,1,413,30,123,23,116,3,239
0.0,-7.737945079803467,116.8792724609375,0.0009299492812715471,37.892173767089844,0.044279441237449646,0.000518732238560915,3.6348791122436523,582,1,279,1,0,161,11,598,0,17,1,295,1,17,0,16,3,177,2,585,0,4,0,282,0,4,0,3,1,164
0.0,-6.404519557952881,57.288692474365234,0.033561017364263535,35.67668151855469,0.022876303642988205,0.22009168565273285,2.6913883686065674,645,0,244,0,5,130,3,653,0,8,0,252,0,8,5,13,0,138,0,649,0,4,0,248,0,4,4,9,0,134
0.0,-2.3618733882904053,5.461953163146973,8.560855865478516,11.342103004455566,5.614211559295654,2.215505838394165,12.596503257751465,241,144,259,78,18,284,9,532,143,435,13,550,67,369,18,309,41,575,2,472,143,375,3,490,60,309,17,249,6,515
0.0,-2.3738460540771484,1.1201304197311401,0.005435145925730467,3.738321542739868,0.0043778372928500175,0.04174087196588516,7.084990978240967,474,30,230,0,7,283,1,540,30,96,26,296,0,66,7,73,2,349,0,525,30,81,14,281,0,51,7,58,0,334
0.0,-3.5005578994750977,2.977883815765381,0.2984381318092346,22.831430435180664,0.05961819365620613,0.7425139546394348,8.062865257263184,85,87,686,1,26,139,18,344,86,346,99,945,1,260,24,285,31,398,16,271,86,273,53,872,1,187,24,212,6,325
0.0,-9.003111839294434,226.6320343017578,0.0001288049534196034,57.26028060913086,0.02637571655213833,0.009890089742839336,11.102935791015625,780,0,226,0,0,18,2,784,0,4,2,230,0,4,0,4,0,22,0,780,0,0,0,226,0,0,0,0,0,18
0.0,0.6704965829849243,67.22200012207031,4.5228271484375,16.9753360748291,0.45889005064964294,1.1924772262573242,2.3556768894195557,703,65,87,13,10,146,12,810,65,172,2,194,6,120,10,117,12,253,5,792,64,154,0,176,6,102,10,99,4,235
0.0,-0.7901055216789246,21.56324005126953,4.176006317138672,11.74718952178955,3.5911195278167725,3.0529420375823975,6.244814872741699,464,104,72,48,37,299,4,689,94,329,9,297,36,273,34,262,48,524,2,630,89,270,1,238,32,214,33,203,9,465
0.0,-6.690921306610107,70.61294555664062,0.0004359036684036255,76.29326629638672,0.0245121531188488,0.00033893733052536845,1.588484525680542,354,1,638,0,0,31,1,355,0,2,0,639,0,1,0,1,0,32,1,355,0,2,0,639,0,1,0,1,0,32
0.0,-0.5653021931648254,0.06593947112560272,0.0,0.06930113583803177,0.001336238463409245,0.00017916718206834048,0.3321857452392578,847,0,47,0,0,130,0,848,0,1,0,48,0,1,0,1,1,131,0,847,0,0,0,47,0,0,0,0,0,130
0.0,-0.9669932723045349,0.055250637233257294,2.6830355636775494e-05,0.6414613723754883,0.00259581720456481,0.0005563162267208099,0.7311144471168518,594,0,146,0,0,284,0,594,0,0,0,146,0,0,0,0,0,284,0,594,0,0,0,146,0,0,0,0,0,284
0.0,-1.0331634283065796,0.054819922894239426,5.0740450063813114e-08,7.191545486450195,0.005536402575671673,0.00015049413195811212,3.599801540374756,574,0,263,0,0,187,0,574,0,0,0,263,0,0,0,0,0,187,0,574,0,0,0,263,0,0,0,0,0,187
0.0,-2.331063747406006,0.9173884987831116,0.0,1.0752543210983276,0.004045413341373205,0.0006138454773463309,6.3184380531311035,456,0,96,0,0,472,0,465,0,9,4,105,0,9,0,9,5,481,0,456,0,0,0,96,0,0,0,0,0,472
0.0,-1.0248041152954102,0.14918537437915802,0.0368819534778595,1.4011108875274658,0.017537979409098625,0.0048161456361413,1.2202967405319214,666,11,174,3,2,168,0,688,11,33,4,196,3,25,1,24,3,190,0,679,8,24,1,187,3,16,1,15,0,181
1.0,3.7257978916168213,20.978036880493164,31.25527000427246,23.688356399536133,7.889103412628174,7.388653755187988,3.1294281482696533,147,325,369,55,56,72,15,644,320,822,28,866,55,552,52,553,27,569,6,574,310,752,5,796,51,482,51,483,4,499
1.0,11.679150581359863,1.3622615337371826,134.17616271972656,0.935352623462677,20.292510986328125,21.75728988647461,0.6226302981376648,59,733,51,58,80,43,10,929,708,1603,15,921,51,928,79,950,7,913,4,906,706,1580,3,898,50,905,79,927,5,890
1.0,13.449788093566895,1.0662953853607178,52.57093048095703,1.403112530708313,9.910391807556152,12.200094223022461,1.6281362771987915,448,248,73,23,35,197,5,753,231,553,5,378,22,328,34,340,8,502,0,738,231,538,3,363,21,313,34,325,1,487
1.0,6.022413730621338,7.0600457191467285,10.546131134033203,7.255433082580566,4.6059441566467285,6.1203107833862305,0.6119325160980225,184,253,398,19,103,67,14,717,247,786,140,931,19,552,91,636,22,600,12,653,247,722,89,867,19,488,91,572,11,536
1.0,11.534913063049316,0.9258292317390442,45.0643196105957,0.6260892152786255,12.938488960266113,12.84050178527832,1.5830985307693481,292,434,95,27,53,123,5,847,426,989,24,650,26,582,53,608,21,678,3,820,424,962,14,623,25,555,53,581,9,651
1.0,9.299901962280273,4.17946195602417,34.73436737060547,7.628252983093262,21.178773880004883,9.474199295043945,1.7275947332382202,234,282,271,75,53,109,10,654,248,702,17,691,74,495,51,473,20,529,1,617,246,665,9,654,72,458,51,436,4,492
1.0,12.501446723937988,0.14488014578819275,148.56166076660156,0.07125227898359299,33.7054557800293,32.36625671386719,2.6942665576934814,58,729,23,59,55,100,0,914,716,1585,2,879,59,915,55,911,24,956,0,875,701,1546,0,840,55,876,55,872,6,917
1.0,5.775068759918213,16.59482765197754,39.16984939575195,20.900205612182617,7.721743583679199,15.233587265014648,0.876105546951294,184,323,387,12,101,17,20,658,301,797,33,861,12,486,100,575,8,491,4,610,298,749,8,813,12,438,98,527,6,443
1.0,5.2416090965271,3.4701197147369385,18.74864959716797,7.261608600616455,1.957755446434021,13.047728538513184,2.3061094284057617,148,298,319,16,117,126,0,563,255,713,9,734,16,431,113,532,22,541,0,538,252,688,6,709,16,406,113,507,3,516
1.0,12.772061347961426,9.079904556274414,56.61768341064453,14.61983871459961,6.080530166625977,15.922362327575684,0.7131390571594238,117,355,452,8,65,27,13,608,345,846,55,943,8,499,63,556,7,518,2,564,344,802,27,899,7,455,63,512,4,474
1.0,7.909481525421143,0.8274953365325928,30.270967483520508,3.027714729309082,13.374802589416504,11.880819320678711,3.936676025390625,354,256,160,51,50,153,1,739,229,641,16,545,51,436,50,435,38,538,0,683,219,585,6,489,48,380,49,379,7,482
1.0,6.942986488342285,14.865955352783203,24.570959091186523,7.686844348907471,6.772602558135986,6.570049285888672,1.9204157590866089,383,192,222,47,33,147,6,684,192,493,24,523,40,348,32,334,7,448,5,657,192,466,7,496,35,321,32,307,3,421
1.0,5.850619792938232,0.41861724853515625,10.388571739196777,0.7617537975311279,8.65001392364502,4.545949935913086,25.956138610839844,40,229,43,80,47,585,3,507,222,696,8,510,75,547,45,514,114,1052,0,404,217,593,1,407,73,444,44,411,29,949
0.0,5.350488185882568,1.3830175399780273,2.618037700653076,2.601654291152954,4.667850971221924,5.3849687576293945,16.7003231048584,353,97,96,28,37,413,9,590,95,334,27,333,28,265,37,274,41,650,5,538,95,282,9,281,28,213,37,222,11,598
1.0,10.477029800415039,2.6909356117248535,31.714487075805664,6.084018707275391,16.199237823486328,11.966936111450195,2.941831350326538,291,274,199,47,62,151,9,721,266,704,28,629,47,477,62,492,18,581,4,680,263,663,11,588,46,436,62,451,3,540
1.0,21.642480850219727,4.693162441253662,67.49412536621094,2.9123947620391846,43.156028747558594,42.294918060302734,4.140942096710205,107,504,100,100,135,78,14,937,503,1334,29,930,100,930,135,965,49,908,7,879,502,1276,15,872,100,872,135,907,13,850
0.0,-4.3850417137146,34.77406311035156,0.06303004175424576,73.94514465332031,0.04840020835399628,0.03852580860257149,1.2525714635849,270,10,622,5,4,113,1,306,9,46,22,658,0,41,4,40,0,149,0,288,9,28,5,640,0,23,4,22,0,131
0.0,-8.10195255279541,50.17543029785156,0.0057527790777385235,62.846134185791016,0.10005370527505875,0.00516663258895278,13.407973289489746,277,0,567,7,0,173,1,293,0,16,1,583,4,23,0,16,10,189,0,285,0,8,0,575,3,15,0,8,5,181
0.0,-5.59066915512085,13.360369682312012,0.0013330430956557393,8.179337501525879,0.05235941335558891,0.0008102611172944307,10.478691101074219,567,0,154,6,0,297,1,573,0,6,1,160,4,12,0,6,0,303,0,572,0,5,1,159,4,11,0,5,0,302
0.0,-3.472487688064575,21.249496459960938,0.022158866748213768,27.377809524536133,0.13290393352508545,0.008183840662240982,0.8733137249946594,392,6,484,16,0,126,2,415,6,29,2,507,8,39,0,23,5,149,2,412,6,26,1,504,8,36,0,20,3,146
0.0,-4.684543132781982,1.80775785446167,0.07236725836992264,2.7461256980895996,0.034460727125406265,0.021935012191534042,17.029476165771484,513,18,89,2,5,397,0,537,12,42,1,113,2,26,4,29,5,421,0,532,12,37,0,108,2,21,4,24,1,416
1.0,4.273300647735596,4.555069923400879,3.893270254135132,2.8079447746276855,6.458460807800293,5.635825157165527,18.884092330932617,181,170,79,88,79,427,11,612,154,601,14,510,76,519,78,510,98,858,1,507,152,496,10,405,69,414,76,405,18,753
1.0,4.086729049682617,3.1245644092559814,6.457186222076416,4.621545314788818,3.7284276485443115,1.0510121583938599,4.840826988220215,229,195,307,19,27,247,5,526,186,492,53,604,18,316,26,324,9,544,1,500,185,466,37,578,17,290,26,298,5,518
0.0,-5.757091999053955,18.478174209594727,0.032106053084135056,10.397578239440918,0.05061471462249756,0.031193293631076813,13.42101001739502,339,63,250,3,13,356,5,469,63,193,19,380,3,133,13,143,27,486,2,444,62,168,15,355,3,108,13,118,10,461
0.0,1.5033509731292725,0.06877517700195312,0.9058682918548584,0.4808545410633087,0.04096386209130287,0.635524332523346,2.007275104522705,365,254,104,3,106,192,0,767,254,656,33,506,3,405,105,508,7,594,0,762,254,651,32,501,3,400,105,503,3,589
1.0,20.163543701171875,0.7301473617553711,52.47428894042969,1.5103075504302979,23.228116989135742,32.331878662109375,0.38557517528533936,27,674,96,54,169,4,4,832,575,1479,9,901,54,859,160,974,3,809,1,823,573,1470,6,892,54,850,160,965,2,800
1.0,16.469690322875977,0.8748896718025208,61.30451202392578,1.789684772491455,27.269947052001953,38.64109802246094,0.5848151445388794,53,568,119,86,188,10,6,966,568,1481,60,1032,86,999,187,1101,6,923,4,938,567,1453,38,1004,86,971,187,1073,3,895
1.0,0.6996027827262878,4.705260753631592,1.0595554113388062,13.383807182312012,0.5252130031585693,1.2664674520492554,1.109634518623352,193,138,486,9,89,109,5,517,130,462,86,810,9,333,86,413,8,433,3,474,130,419,50,767,9,290,86,370,3,390
0.0,-0.6112685203552246,0.9934261441230774,0.2211206555366516,7.881852149963379,0.02159898355603218,0.29257553815841675,0.580865204334259,118,297,466,4,49,90,0,228,58,407,4,576,1,114,40,159,7,200,0,224,58,403,2,572,1,110,40,155,5,196
0.0,-7.813757419586182,22.013267517089844,0.004315268248319626,18.157791137695312,0.1507091224193573,0.0008550783386453986,22.38117218017578,390,0,352,7,0,275,0,401,0,11,0,363,7,18,0,11,4,286,0,398,0,8,0,360,7,15,0,8,1,283
0.0,-2.2503702640533447,0.2969743609428406,0.0032016916666179895,6.059584140777588,0.013352431356906891,0.0004898775951005518,4.380364418029785,297,0,340,0,0,387,0,297,0,0,0,340,0,0,0,0,0,387,0,297,0,0,0,340,0,0,0,0,0,387
0.0,-0.6403106451034546,2.511789083480835,0.8948032855987549,6.87681245803833,0.11063208431005478,1.482462763786316,7.442957401275635,242,59,358,19,30,316,1,324,24,141,10,440,0,101,30,112,17,398,0,303,24,120,6,419,0,80,30,91,1,377
0.0,-3.9410793781280518,26.770776748657227,0.004705703351646662,39.25345230102539,0.013792159035801888,0.0012864675372838974,0.7181022763252258,369,0,574,0,0,81,0,373,0,4,4,578,0,4,0,4,0,85,0,369,0,0,0,574,0,0,0,0,0,81
0.0,-9.565165519714355,132.64495849609375,2.5352632999420166,32.7573127746582,0.1957748979330063,1.3273957967758179,37.98868942260742,509,47,218,6,5,239,0,620,45,158,0,329,4,117,5,116,57,350,0,570,45,108,0,279,4,67,5,66,7,300
0.0,-0.277965784072876,0.9717769622802734,0.1372409611940384,1.69705331325531,0.04432415962219238,0.27545884251594543,2.5422937870025635,508,73,202,9,28,204,8,682,73,247,62,376,3,183,28,202,0,378,4,662,73,227,46,356,3,163,28,182,0,358
0.0,-8.70039176940918,66.4916000366211,0.0,39.40171432495117,0.0073352693580091,0.00040826399344950914,8.027331352233887,643,0,175,0,0,206,0,643,0,0,0,175,0,0,0,0,0,206,0,643,0,0,0,175,0,0,0,0,0,206
0.0,-5.864934921264648,2.031308889389038,0.979425847530365,6.860718727111816,0.41031956672668457,0.72853684425354,55.51557159423828,116,68,130,13,43,654,4,303,52,255,12,317,13,200,40,230,66,841,2,234,49,186,5,248,11,131,39,161,12,772
0.0,-3.1080470085144043,12.173910140991211,0.061121754348278046,2.4374382495880127,0.1389276087284088,0.0032533667981624603,3.8954391479492188,576,6,152,9,0,281,1,593,6,23,0,169,8,26,0,17,2,298,0,591,6,21,0,167,8,24,0,15,1,296
0.0,-1.6515798568725586,0.4013557732105255,0.012579038739204407,8.892229080200195,0.026548905298113823,0.0005605908227153122,1.187667965888977,520,0,348,0,0,156,4,539,0,19,13,367,0,19,0,19,2,175,0,520,0,0,0,348,0,0,0,0,0,156
0.0,-5.293572902679443,17.064802169799805,1.1420223712921143,17.187604904174805,0.34041687846183777,1.0319514274597168,10.41554069519043,277,60,471,6,25,185,17,521,60,304,80,715,5,250,25,269,57,429,4,410,58,193,36,604,5,139,25,158,5,318
0.0,-0.9935699701309204,0.11308836936950684,1.7053467672667466e-05,1.144676923751831,0.002012872137129307,0.0003040508017875254,0.4658001959323883,706,0,137,0,0,181,0,706,0,0,0,137,0,0,0,0,0,181,0,706,0,0,0,137,0,0,0,0,0,181
0.0,-2.0823750495910645,6.082571506500244,0.0014949856558814645,6.474713325500488,0.006050481460988522,0.020321786403656006,1.9239628314971924,515,4,290,0,6,209,0,530,2,19,3,305,0,15,6,21,4,224,0,523,2,12,0,298,0,8,6,14,0,217
1.0,9.757353782653809,3.444038152694702,9.365602493286133,3.3880209922790527,12.362791061401367,11.233478546142578,7.7314276695251465,339,169,119,77,84,236,10,708,162,538,26,488,76,446,84,453,11,605,3,676,158,506,13,456,76,414,84,421,3,573
0.0,8.552088737487793,8.097103118896484,19.2359676361084,13.14256477355957,27.35040283203125,20.544113159179688,11.590599060058594,115,249,222,137,108,193,5,637,239,771,26,744,136,659,108,630,8,715,1,607,234,741,12,714,135,629,108,600,2,685
1.0,16.695470809936523,17.061241149902344,32.854713439941406,9.870288848876953,39.79399490356445,35.82136154174805,0.9888917803764343,195,393,120,125,170,21,15,905,380,1103,17,830,123,835,167,880,8,731,5,878,378,1076,8,803,123,808,167,853,2,704
0.0,2.693847179412842,20.092342376708984,4.385507106781006,15.503579139709473,4.3893585205078125,3.96274733543396,0.41245225071907043,368,183,250,70,91,62,94,849,173,664,57,731,67,551,84,572,6,543,32,732,171,547,16,614,61,434,82,455,2,426
0.0,13.765758514404297,45.62407302856445,29.644107818603516,48.047401428222656,26.16050148010254,20.380477905273438,0.8561062216758728,260,284,280,81,106,13,51,850,284,874,63,870,81,671,105,696,6,603,11,757,280,781,20,777,80,578,105,603,1,510
0.0,0.84381103515625,3.859173536300659,1.5333837270736694,3.3862662315368652,0.32381412386894226,1.2415337562561035,1.6916123628616333,233,271,112,17,66,325,48,716,258,754,35,595,16,500,61,549,65,808,19,631,254,669,21,510,16,415,61,464,27,723
1.0,3.4690604209899902,4.859826564788818,12.082525253295898,8.97138500213623,10.094139099121094,6.765869140625,13.75224494934082,109,221,201,107,88,298,6,594,217,706,14,686,106,592,79,573,63,783,0,517,213,629,0,609,106,515,79,496,10,706
0.0,-2.2809317111968994,11.195451736450195,0.5540871620178223,10.375307083129883,0.14932718873023987,0.18355342745780945,2.3087663650512695,366,134,146,20,31,327,41,575,91,343,8,355,19,229,24,240,26,536,19,525,89,293,3,305,16,179,24,190,8,486
0.0,5.676623344421387,24.67801284790039,11.889402389526367,19.227739334106445,7.984464645385742,8.63493824005127,1.162831425666809,503,107,149,60,52,153,20,746,107,350,13,392,38,303,52,295,13,396,4,704,107,308,4,350,33,261,51,253,2,354
0.0,-4.2500104904174805,35.214542388916016,1.0982258319854736,21.348979949951172,0.2514652907848358,2.549631118774414,17.286598205566406,368,65,239,14,41,297,15,543,55,240,21,414,12,189,36,216,36,472,3,483,54,180,4,354,11,129,35,156,8,412
0.0,-7.608293056488037,33.60597229003906,6.896248123666737e-06,40.45162582397461,0.02068888396024704,0.0005565164610743523,5.238840103149414,342,0,477,0,0,205,0,342,0,0,0,477,0,0,0,0,0,205,0,342,0,0,0,477,0,0,0,0,0,205
0.0,0.16799455881118774,16.420604705810547,1.9895238876342773,3.6163766384124756,0.32321423292160034,1.5177185535430908,3.2573235034942627,290,341,230,19,114,30,55,887,341,938,67,827,17,616,113,711,4,627,34,853,341,904,56,793,17,582,113,677,2,593
1.0,11.956328392028809,0.8539702892303467,50.36740493774414,3.207646608352661,20.865985870361328,34.611968994140625,2.047675132751465,43,478,157,136,168,42,7,912,468,1347,80,1026,129,1005,164,1037,21,911,4,829,462,1264,27,943,127,922,162,954,4,828
0.0,-1.5343492031097412,9.761237144470215,1.3241406679153442,2.4062345027923584,0.008940204977989197,0.9270216226577759,0.9450333118438721,338,337,189,1,107,52,38,885,335,884,50,736,1,548,107,654,16,599,30,858,334,857,36,709,1,521,107,627,12,572
1.0,13.680817604064941,1.1869136095046997,38.04964065551758,3.4373536109924316,35.150630950927734,20.85537338256836,0.8578068017959595,103,399,134,217,120,51,6,831,343,1127,32,862,217,945,118,848,12,779,0,788,342,1084,9,819,213,902,118,805,3,736
0.0,10.96768569946289,0.10394211858510971,46.14767837524414,0.36467790603637695,22.706235885620117,11.901633262634277,0.799181342124939,485,196,41,121,23,158,0,846,196,557,5,402,121,482,23,384,16,519,0,830,196,541,2,386,120,466,23,368,4,503
1.0,6.285627365112305,3.1055257320404053,32.87527084350586,4.372212886810303,24.855228424072266,16.771997451782227,5.737588405609131,88,340,132,214,95,155,9,823,330,1075,30,867,214,949,95,830,57,890,3,734,320,986,8,778,205,860,95,741,15,801
0.0,14.996899604797363,0.674551248550415,10.622806549072266,0.8514037728309631,10.208959579467773,8.807222366333008,2.754769802093506,360,231,152,19,84,178,0,579,113,450,7,371,19,238,78,303,2,397,0,573,113,444,3,365,19,232,77,297,1,391
0.0,-7.439054012298584,3.585211992263794,0.0,6.640287399291992,0.013947509229183197,0.0011960513656958938,51.09938430786133,299,0,79,0,0,646,0,299,0,0,0,79,0,0,0,0,0,646,0,299,0,0,0,79,0,0,0,0,0,646
1.0,10.26305866241455,0.5640726685523987,15.418192863464355,2.296659469604492,20.516996383666992,24.720603942871094,1.737417221069336,125,288,188,155,140,128,5,727,254,890,17,790,155,757,140,742,31,730,4,684,252,847,4,747,154,714,140,699,5,687
1.0,12.018514633178711,0.6755669116973877,31.32309913635254,3.8084661960601807,33.5716667175293,17.12286949157715,1.673385739326477,112,383,210,151,91,77,2,823,374,1094,71,921,151,862,91,802,22,788,1,767,373,1038,33,865,149,806,91,746,8,732
0.0,-0.6059678792953491,0.06449589133262634,0.00027960340958088636,0.09666284173727036,0.0015342471888288856,0.00016534444876015186,0.3043699562549591,824,0,60,0,0,140,0,825,0,1,1,61,0,1,0,1,0,141,0,824,0,0,0,60,0,0,0,0,0,140
0.0,-2.3452682495117188,0.7097062468528748,1.0548457112236065e-06,3.8194870948791504,0.00391663983464241,0.0006914898403920233,0.7746641635894775,650,0,133,0,0,241,0,655,0,5,5,138,0,5,0,5,0,246,0,650,0,0,0,133,0,0,0,0,0,241
0.0,-0.436595618724823,0.06728999316692352,4.383568375487812e-05,0.08334209024906158,0.0014826415572315454,0.00020269170636311173,0.34938034415245056,839,0,40,0,0,145,0,841,0,2,2,42,0,2,0,2,0,147,0,839,0,0,0,40,0,0,0,0,0,145
0.0,-0.6367672681808472,0.060935128480196,2.2559159333468415e-05,0.09185154736042023,0.001704872353002429,0.00022502058709505945,0.33294394612312317,790,0,59,0,0,175,0,790,0,0,0,59,0,0,0,0,0,175,0,790,0,0,0,59,0,0,0,0,0,175
0.0,-0.4544622600078583,0.05853232741355896,0.0,0.09987249970436096,0.001339815091341734,0.00023947758018039167,0.3509771525859833,840,0,30,0,0,154,0,841,0,1,0,31,0,1,0,1,1,155,0,840,0,0,0,30,0,0,0,0,0,154
0.0,-7.204689979553223,80.52523040771484,0.748026430606842,41.2545051574707,0.6357861757278442,1.3056771755218506,22.365251541137695,388,35,342,15,27,217,1,499,31,146,5,453,15,126,26,138,33,328,0,463,30,110,2,417,14,90,26,102,3,292
0.0,-0.6904542446136475,0.06843087822198868,5.064721335656941e-05,0.17390112578868866,0.001487260451540351,0.00037060596514493227,0.545718252658844,814,0,47,0,0,163,0,814,0,0,0,47,0,0,0,0,0,163,0,814,0,0,0,47,0,0,0,0,0,163
0.0,-4.357863903045654,7.893739700317383,0.04370030015707016,10.669316291809082,0.041266441345214844,0.01110411249101162,5.44264030456543,344,13,413,2,6,246,1,368,8,37,2,437,2,26,5,30,6,270,0,359,7,28,0,428,1,17,5,21,2,261
0.0,-0.6262609958648682,0.039542924612760544,0.0,0.24336621165275574,0.0021449190098792315,0.0004570761229842901,0.5608518123626709,675,0,51,0,0,298,0,676,0,1,1,52,0,1,0,1,0,299,0,675,0,0,0,51,0,0,0,0,0,298
0.0,-5.602369785308838,8.984457015991211,1.2835221241402905e-06,52.146995544433594,0.005399937275797129,0.000665991916321218,18.807382583618164,33,0,678,0,0,313,0,34,0,1,1,679,0,1,0,1,0,314,0,33,0,0,0,678,0,0,0,0,0,313
0.0,-4.964883804321289,16.682186126708984,0.002374687697738409,17.677106857299805,0.03138955682516098,0.000352839648257941,7.934739112854004,442,4,298,2,0,278,10,471,4,33,12,327,2,31,0,29,1,307,7,458,4,20,3,314,2,18,0,16,0,294
0.0,-4.579680919647217,38.29637145996094,0.4581780731678009,39.48933410644531,0.19490517675876617,0.9111872911453247,6.79718542098999,496,12,298,6,11,201,1,539,11,55,1,341,6,49,11,54,13,244,1,528,11,44,0,330,6,38,11,43,3,233
0.0,-2.4983725547790527,2.2587552070617676,0.3229358196258545,1.802924394607544,0.01975768245756626,0.03299739211797714,9.446770668029785,369,74,207,0,14,360,6,503,74,208,23,341,0,134,14,148,17,494,5,489,74,194,18,327,0,120,14,134,9,480
0.0,-7.993134498596191,18.117551803588867,0.0007106218836270273,15.74461841583252,0.03046317584812641,0.0035669654607772827,29.94904136657715,282,9,360,0,4,369,2,318,9,45,20,396,0,36,4,40,1,405,2,308,9,35,10,386,0,26,4,30,1,395
0.0,-8.075573921203613,20.58777618408203,0.007742979098111391,8.024425506591797,0.044903259724378586,0.00026676966808736324,38.49937057495117,297,1,119,2,0,605,0,302,0,6,0,124,2,7,0,5,3,610,0,298,0,2,0,120,1,3,0,1,0,606
